Sample_Names	Total_Mutations	Cosine_similarity	L1_Norm	L1_Norm_%	100-L1_Norm_%	L2_Norm	L2_Norm_%	100-L2_Norm_%	KL_Divergence	Correlation
Lymph-BNHL@SP59316	4152	0.955	1214.256	29.245	70.755	160.759	30.153	69.84700000000001	0.0845	0.88
Lymph-BNHL@SP59324	4583	0.947	1347.601	29.404	70.596	189.001	32.398	67.602	0.0728	0.845
Lymph-BNHL@SP116697	112529	0.928	38141.424	33.895	66.10499999999999	5860.073	37.51	62.49	0.1019	0.839
Lymph-BNHL@SP59304	44342	0.939	15258.753	34.412	65.588	2604.157	34.444	65.556	0.1052	0.903
Lymph-BNHL@SP116620	31697	0.973	7069.609	22.304	77.696	995.273	23.143	76.857	0.044	0.939
Lymph-CLL@SP13289	1721	0.954	516.259	29.998	70.002	67.686	30.264	69.736	0.0795	0.876
Lymph-CLL@SP116742	1350	0.911	560.032	41.484	58.516	73.055	41.213	58.787	0.1282	0.758
Lymph-CLL@SP115134	1055	0.941	364.245	34.526	65.47399999999999	51.892	35.279	64.721	0.1101	0.88
Lymph-CLL@SP96884	1853	0.941	611.093	32.979	67.021	83.243	33.861	66.13900000000001	0.0956	0.849
Lymph-CLL@SP13385	2495	0.97	629.011	25.211	74.789	81.238	24.448	75.55199999999999	0.0569	0.925
Lymph-CLL@SP13291	2713	0.946	893.851	32.947	67.053	115.658	32.602	67.398	0.0858	0.856
Lymph-CLL@SP13514	2392	0.962	613.169	25.634	74.366	84.886	27.953	72.047	0.0613	0.894
Lymph-CLL@SP115117	1269	0.957	374.046	29.476	70.524	48.129	29.391	70.60900000000001	0.0758	0.888
Lymph-CLL@SP115114	2987	0.968	710.82	23.797	76.203	93.112	25.32	74.68	0.0521	0.898
Lymph-CLL@SP13279	2183	0.878	936.945	42.92	57.08	138.871	48.068	51.932	0.162	0.664
Lymph-CLL@SP13487	1654	0.941	547.055	33.075	66.925	72.261	34.008	65.99199999999999	0.0978	0.833
Lymph-CLL@SP13361	3635	0.961	948.435	26.092	73.908	122.52	28.222	71.77799999999999	0.0556	0.861
Lymph-CLL@SP13421	2815	0.949	795.219	28.249	71.751	117.929	32.886	67.114	0.0719	0.869
Lymph-CLL@SP116738	1738	0.955	514	29.574	70.426	74.259	30.195	69.805	0.0795	0.908
Lymph-CLL@SP13293	1907	0.957	554.11	29.057	70.943	76.397	28.97	71.03	0.0833	0.903
Lymph-CLL@SP13281	2062	0.948	595.39	28.874	71.126	80.606	31.981	68.019	0.0745	0.822
Lymph-CLL@SP13677	1503	0.938	529.343	35.219	64.781	72.697	34.74	65.25999999999999	0.118	0.86
Lymph-CLL@SP13399	2311	0.941	796.919	34.484	65.51599999999999	107.235	35.66	64.34	0.1001	0.862
Lymph-CLL@SP116732	2621	0.953	770.345	29.391	70.60900000000001	97.564	30.663	69.337	0.0753	0.838
Lymph-CLL@SP115073	1319	0.916	511.461	38.776	61.224	73.596	41.495	58.505	0.1326	0.809
Lymph-CLL@SP13307	2701	0.946	864.714	32.015	67.985	123.929	33.527	66.473	0.0971	0.884
Lymph-CLL@SP13299	3223	0.934	1158.017	35.93	64.07	168.887	37.512	62.488	0.1156	0.867
Lymph-CLL@SP13481	1864	0.925	677.56	36.35	63.65	100.542	38.469	61.531	0.111	0.839
Lymph-CLL@SP116780	2994	0.941	975.084	32.568	67.432	128.407	33.934	66.066	0.0864	0.82
Lymph-CLL@SP13433	2389	0.908	977.487	40.916	59.084	136.42	42.328	57.672	0.1736	0.775
Lymph-CLL@SP115064	2117	0.957	585.029	27.635	72.365	76.016	29.082	70.918	0.0633	0.86
Lymph-CLL@SP13359	1638	0.955	504.378	30.792	69.208	68.759	30.494	69.506	0.0801	0.902
Lymph-CLL@SP116734	3280	0.97	666.625	20.324	79.676	101.479	24.148	75.852	0.0404	0.917
Lymph-CLL@SP116770	1423	0.931	546.733	38.421	61.579	73.819	38.503	61.497	0.129	0.85
Lymph-CLL@SP13323	2043	0.943	710.444	34.775	65.225	104.807	34.634	65.366	0.1083	0.895
Lymph-CLL@SP13367	3645	0.968	882.304	24.206	75.794	113.37	25.348	74.652	0.0493	0.893
Lymph-CLL@SP96882	4510	0.932	1539.726	34.14	65.86	212.605	36.952	63.048	0.1166	0.813
Lymph-CLL@SP13283	1529	0.919	588.36	38.48	61.52	84.274	39.35	60.65	0.1387	0.819
Lymph-CLL@SP116728	1958	0.943	655.228	33.464	66.536	96.023	34.418	65.582	0.1031	0.888
Lymph-CLL@SP13478	2096	0.929	762.643	36.386	63.614	99.765	37.142	62.858	0.1368	0.798
Lymph-CLL@SP116744	2542	0.952	768.982	30.251	69.749	107.6	30.499	69.501	0.0902	0.893
Lymph-CLL@SP115093	3710	0.96	987.213	26.61	73.39	127.036	28.318	71.682	0.0632	0.859
Lymph-CLL@SP13315	755	0.902	326.616	43.26	56.74	46.263	44.718	55.282	0.1765	0.785
Lymph-CLL@SP13331	3135	0.945	924.711	29.496	70.504	130.375	33.49	66.50999999999999	0.078	0.839
Lymph-CLL@SP115108	3453	0.967	808.232	23.407	76.593	111.638	26.48	73.52	0.0538	0.9
Lymph-CLL@SP116752	4343	0.947	1343.732	30.94	69.06	176.247	32.425	67.575	0.0863	0.838
Lymph-CLL@SP115085	2291	0.95	707.398	30.877	69.123	92.269	31.777	68.223	0.0962	0.858
Lymph-CLL@SP115102	2571	0.952	751.851	29.244	70.756	109.122	31.59	68.41	0.0764	0.892
Lymph-CLL@SP13379	2051	0.949	665.598	32.452	67.548	86.652	31.858	68.142	0.1003	0.871
Lymph-CLL@SP116750	3188	0.972	704.061	22.085	77.91499999999999	97.629	24.028	75.97200000000001	0.0473	0.925
Lymph-CLL@SP115125	1150	0.932	448.482	38.998	61.002	62.432	37.053	62.947	0.1412	0.869
Lymph-CLL@SP115089	2528	0.958	699.357	27.664	72.336	90.636	28.845	71.155	0.069	0.865
Lymph-CLL@SP13297	1827	0.936	660.92	36.175	63.825	85.807	35.384	64.616	0.1159	0.838
Lymph-CLL@SP13339	1427	0.944	453.189	31.758	68.242	65.66	34.249	65.751	0.0898	0.877
Lymph-CLL@SP13671	2716	0.949	809.835	29.817	70.18299999999999	110.295	31.831	68.169	0.0884	0.855
Lymph-CLL@SP116776	2279	0.945	724.904	31.808	68.19200000000001	97.233	32.668	67.332	0.0961	0.852
Lymph-CLL@SP13683	1644	0.965	390.555	23.756	76.244	55.808	26.852	73.148	0.055	0.906
Lymph-CLL@SP116758	2512	0.964	651.522	25.936	74.064	86.237	27.31	72.69	0.0569	0.901
Lymph-CLL@SP116782	3303	0.959	857.448	25.96	74.03999999999999	119.278	29.022	70.97800000000001	0.0664	0.884
Lymph-CLL@SP13317	1771	0.936	612.93	34.609	65.39099999999999	89.337	37.19	62.81	0.1161	0.864
Lymph-CLL@SP115128	1681	0.958	467.216	27.794	72.206	60.35	28.882	71.118	0.0656	0.864
Lymph-CLL@SP116754	2704	0.953	760.359	28.12	71.88	100.695	30.482	69.518	0.0734	0.842
Lymph-CLL@SP116766	5065	0.973	1120.947	22.131	77.869	151.65	24.123	75.877	0.0442	0.925
Lymph-CLL@SP116748	3320	0.958	971.775	29.27	70.73	122.353	29.211	70.789	0.0718	0.878
Lymph-CLL@SP115070	1574	0.944	507.121	32.219	67.781	65.309	33.142	66.858	0.0894	0.831
Lymph-CLL@SP115131	2071	0.924	748.068	36.121	63.879	99.242	38.744	61.256	0.1112	0.758
Lymph-CLL@SP115097	1889	0.917	721.488	38.194	61.806	98.276	40.098	59.902	0.1189	0.767
Lymph-CLL@SP115060	2162	0.965	529.814	24.506	75.494	69.572	26.352	73.648	0.0545	0.886
Lymph-CLL@SP13594	1891	0.963	472.786	25.002	74.998	63.013	26.846	73.154	0.0612	0.883
Lymph-CLL@SP96834	2630	0.919	1008.143	38.332	61.668	147.49	40.955	59.045	0.1249	0.826
Lymph-CLL@SP115057	2634	0.951	789.971	29.991	70.009	114.753	31.595	68.405	0.0786	0.895
Lymph-CLL@SP116768	2123	0.96	531.988	25.058	74.94200000000001	80.11	28.287	71.713	0.0588	0.902
Lymph-CLL@SP13442	3063	0.957	842.85	27.517	72.483	109.279	29.257	70.743	0.0633	0.85
Lymph-CLL@SP13325	1064	0.945	335.451	31.527	68.473	44.422	34.07	65.93	0.0847	0.836
Lymph-CLL@SP116736	2406	0.949	744.383	30.939	69.061	95.739	31.715	68.285	0.0879	0.846
Lymph-CLL@SP13619	2265	0.946	727.156	32.104	67.896	103.452	33.774	66.226	0.0929	0.885
Lymph-CLL@SP115111	5601	0.964	1365.09	24.372	75.628	181.893	26.837	73.163	0.0526	0.876
Lymph-CLL@SP116760	2213	0.955	613.725	27.733	72.267	81.68	29.73	70.27	0.0627	0.859
Lymph-CLL@SP13311	1805	0.949	593.685	32.891	67.10900000000001	82.822	32.132	67.868	0.0986	0.898
Lymph-CLL@SP13509	1958	0.938	681.067	34.784	65.21600000000001	100.406	35.907	64.093	0.1151	0.878
Lymph-CLL@SP13539	1954	0.938	642.783	32.896	67.104	86.501	35.168	64.832	0.1082	0.814
Lymph-CLL@SP13624	2067	0.95	674.611	32.637	67.363	93.748	32.423	67.577	0.0949	0.897
Lymph-CLL@SP116746	2636	0.97	578.219	21.935	78.065	84.607	24.595	75.405	0.042	0.923
Lymph-CLL@SP13490	2957	0.964	750.352	25.375	74.625	97.6	27.114	72.886	0.061	0.883
Lymph-CLL@SP116774	2360	0.96	588.844	24.951	75.049	82.669	28.186	71.814	0.062	0.874
Lymph-CLL@SP115105	1945	0.948	617.992	31.773	68.227	85.798	32.994	67.006	0.0906	0.88
Lymph-CLL@SP13278	2590	0.96	731.488	28.243	71.757	97.78	28.174	71.826	0.0856	0.904
Lymph-CLL@SP116756	3747	0.944	991.967	26.474	73.526	169.764	33.228	66.77199999999999	0.0568	0.871
Lymph-CLL@SP13319	1034	0.935	369.51	35.736	64.26400000000001	51.102	36.646	63.354	0.117	0.855
Lymph-CLL@SP13280	2359	0.928	754.133	31.968	68.032	112.972	37.189	62.811	0.1008	0.794
Lymph-CLL@SP13363	1482	0.94	501.619	33.847	66.15299999999999	65.886	34.675	65.325	0.1086	0.834
Lymph-CLL@SP13347	2612	0.943	897.364	34.355	65.64500000000001	114.199	33.555	66.445	0.1049	0.847
Lymph-CLL@SP116730	3724	0.952	1052.311	28.258	71.742	142.659	31.729	68.271	0.0655	0.853
Lymph-CLL@SP13365	1414	0.941	478.931	33.871	66.12899999999999	64.68	33.841	66.15899999999999	0.1064	0.859
Lymph-CLL@SP115099	2192	0.964	546.734	24.942	75.05799999999999	70.975	26.568	73.432	0.0589	0.878
Lymph-CLL@SP116764	1816	0.948	551.061	30.345	69.655	79.52	31.817	68.18299999999999	0.0844	0.88
Lymph-CLL@SP116772	1989	0.939	646.725	32.515	67.485	86.998	34.898	65.102	0.0999	0.816
Lymph-CLL@SP96888	1432	0.941	509.433	35.575	64.425	64.567	34.03	65.97	0.1114	0.847
Lymph-CLL@SP13327	4376	0.946	1382.499	31.593	68.407	177.121	33.075	66.925	0.0859	0.829
Lymph-CLL@SP116740	3247	0.969	745.655	22.964	77.036	99.23	25.009	74.991	0.049	0.896
Myeloid-AML@SP116788	663	0.947	259.649	39.163	60.837	36.117	32.414	67.586	0.1331	0.914
Myeloid-AML@SP116789	335	0.889	175.285	52.324	47.676	25.134	46.003	53.997	0.2522	0.811
Myeloid-AML@SP116919	21	0.834	25.091	119.481	-19.480999999999995	4.097	55.244	44.756	1.437	0.817
Myeloid-AML@SP109002	1391	0.965	386.582	27.792	72.208	57.744	26.135	73.865	0.0726	0.94
Myeloid-AML@SP109001	519	0.909	229.083	44.139	55.861	31.966	42.538	57.462	0.2004	0.817
Myeloid-AML@SP109006	1209	0.951	375.464	31.056	68.944	56.136	30.778	69.22200000000001	0.0817	0.909
Myeloid-AML@SP108998	2116	0.978	472.46	22.328	77.672	71.613	21.098	78.902	0.0506	0.962
Myeloid-AML@SP127706	3353	0.985	937.511	27.96	72.03999999999999	135.094	17.476	82.524	0.0881	0.981
Myeloid-AML@SP108999	1540	0.961	436.208	28.325	71.675	63.679	27.593	72.407	0.0742	0.927
Myeloid-AML@SP109007	1528	0.957	444.014	29.059	70.941	70.859	29.065	70.935	0.0778	0.926
Myeloid-AML@SP109003	990	0.932	371.819	37.557	62.443	55.678	36.179	63.821	0.116	0.878
Myeloid-MDS@SP116868	1119	0.951	362.894	32.43	67.57	58.025	31.012	68.988	0.0912	0.92
Myeloid-MDS@SP116794	550	0.95	200.021	36.367	63.633	27.671	31.311	68.689	0.1283	0.914
Myeloid-MDS@SP116791	637	0.912	262.939	41.278	58.722	40.672	41.049	58.951	0.1484	0.839
Myeloid-MDS@SP116866	1074	0.94	370.396	34.488	65.512	58.799	34.152	65.848	0.1101	0.898
Myeloid-MPN@SP116883	2002	0.908	787.769	39.349	60.651	124.796	42.982	57.018	0.1522	0.818
Myeloid-MPN@SP116815	817	0.965	276.756	33.875	66.125	42.437	26.29	73.71000000000001	0.1307	0.952
Myeloid-MPN@SP116853	1261	0.936	454.119	36.013	63.987	69.469	35.484	64.51599999999999	0.1187	0.886
Myeloid-MPN@SP116901	857	0.879	402.858	47.008	52.992	66.275	47.705	52.295	0.1934	0.789
Myeloid-MPN@SP116830	3072	0.88	1280.602	41.686	58.314	210.748	48.394	51.606	0.1341	0.744
Myeloid-MPN@SP116802	846	0.887	366.863	43.364	56.636	58.559	46.33	53.67	0.1655	0.776
Myeloid-MPN@SP116885	2260	0.904	883.322	39.085	60.915	147.197	43.725	56.275	0.1647	0.819
Myeloid-MPN@SP116834	987	0.928	353.02	35.767	64.233	55.76	37.277	62.723	0.1178	0.865
Myeloid-MPN@SP116913	1501	0.934	537.781	35.828	64.172	83.516	35.969	64.031	0.1108	0.881
Myeloid-MPN@SP116799	2282	0.908	931.321	40.812	59.188	130.159	43.813	56.187	0.1366	0.777
Myeloid-MPN@SP116920	446	0.851	269.901	60.516	39.484	40.338	52.533	47.467	0.332	0.759
Myeloid-MPN@SP116835	1644	0.969	463.277	28.18	71.82	64.901	24.934	75.066	0.0672	0.946
Myeloid-MPN@SP116852	829	0.941	304.288	36.705	63.295	45.093	34.049	65.951	0.1241	0.899
Myeloid-MPN@SP116902	1225	0.89	565.471	46.161	53.839	89.69	45.686	54.314	0.1728	0.806
Myeloid-MPN@SP116871	368	0.867	191.269	51.975	48.025	29.206	49.767	50.233	0.238	0.762
Myeloid-MPN@SP116820	1488	0.911	609.127	40.936	59.064	94.601	41.528	58.472	0.1304	0.834
Myeloid-MPN@SP116889	1548	0.9	624.46	40.34	59.66	99.489	44.397	55.603	0.1624	0.8
Myeloid-MPN@SP116923	1271	0.945	433.546	34.111	65.88900000000001	65.723	32.822	67.178	0.1	0.904
Myeloid-MPN@SP116829	2816	0.876	1168.267	41.487	58.513	197.472	49.015	50.985	0.1373	0.737
Myeloid-MPN@SP116872	352	0.889	163.84	46.545	53.455	24.462	45.789	54.211	0.2192	0.787
Myeloid-MPN@SP116904	269	0.91	133.279	49.546	50.454	20.764	41.603	58.397	0.3022	0.867
Myeloid-MPN@SP116806	1664	0.937	617.147	37.088	62.912	93.529	34.958	65.042	0.101	0.893
Myeloid-MPN@SP116857	1603	0.934	558.15	34.819	65.181	84.622	36.229	63.771	0.1012	0.868
Myeloid-MPN@SP116888	748	0.934	283.604	37.915	62.085	42.57	35.855	64.14500000000001	0.1449	0.884
Myeloid-MPN@SP116818	870	0.931	344.017	39.542	60.458	53.646	36.554	63.446	0.154	0.888
Myeloid-MPN@SP116837	3162	0.936	1025.124	32.42	67.58	162.099	35.702	64.298	0.0951	0.869
Myeloid-MPN@SP116905	376	0.864	211.392	56.221	43.779	32.98	50.329	49.671	0.2719	0.784
Myeloid-MPN@SP116804	1743	0.935	629.733	36.129	63.871	98.241	35.564	64.436	0.1037	0.887
Myeloid-MPN@SP116819	884	0.893	377.61	42.716	57.284	62.667	45.37	54.63	0.1898	0.806
Myeloid-MPN@SP116856	1337	0.932	471.189	35.242	64.75800000000001	69.236	36.718	63.282	0.0997	0.857
Myeloid-MPN@SP116839	1860	0.957	569.564	30.622	69.378	86.05	29.341	70.65899999999999	0.0916	0.926
Myeloid-MPN@SP116925	922	0.891	441.94	47.933	52.067	65.798	45.492	54.508	0.1809	0.802
Myeloid-MPN@SP116878	1272	0.958	370.714	29.144	70.856	56.674	28.557	71.443	0.0833	0.926
Myeloid-MPN@SP116893	1702	0.941	588.673	34.587	65.413	90.868	34.257	65.743	0.1028	0.898
Myeloid-MPN@SP116876	182	0.924	93.27	51.247	48.753	12.974	38.325	61.675	0.3214	0.889
Myeloid-MPN@SP116927	1324	0.918	526.557	39.77	60.23	81.648	39.711	60.289	0.1298	0.851
Myeloid-MPN@SP116909	1067	0.924	421.691	39.521	60.479	63.741	38.388	61.612	0.1359	0.864
Myeloid-MPN@SP116795	358	0.916	150.448	42.025	57.975	23.51	40.26	59.74	0.2054	0.859
Myeloid-MPN@SP116826	1109	0.958	380.022	34.267	65.733	57.061	28.959	71.041	0.1058	0.936
Myeloid-MPN@SP116891	754	0.944	266.979	35.408	64.592	39.756	33.689	66.311	0.136	0.905
Myeloid-MPN@SP116860	1158	0.916	481.23	41.557	58.443	72.926	40.075	59.925	0.135	0.85
Myeloid-MPN@SP116848	1485	0.911	607.27	40.894	59.106	93.3	41.324	58.676	0.1309	0.833
Myeloid-MPN@SP116910	2101	0.907	820.93	39.073	60.927	127.752	43.623	56.377	0.1541	0.805
Myeloid-MPN@SP116797	274	0.891	143.189	52.259	47.741	23.298	45.569	54.431	0.3025	0.841
Myeloid-MPN@SP116862	1773	0.935	655.345	36.962	63.038	99.783	35.413	64.587	0.1086	0.888
Myeloid-MPN@SP116823	832	0.942	323.327	38.861	61.139	49.306	33.849	66.15100000000001	0.1388	0.91
Myeloid-MPN@SP116897	416	0.887	216.419	52.024	47.976	31.472	46.262	53.738	0.2479	0.807
Myeloid-MPN@SP116846	966	0.9	431.61	44.68	55.32	66.703	43.642	56.358	0.1593	0.822
Myeloid-MPN@SP116784	83	0.799	67.433	81.245	18.754999999999995	8.691	60.117	39.883	0.6548	0.671
Myeloid-MPN@SP116896	423	0.863	212.649	50.272	49.728	32.589	50.716	49.284	0.2432	0.732
Myeloid-MPN@SP116824	648	0.943	247.223	38.152	61.848	37.939	33.437	66.563	0.1404	0.913
Myeloid-MPN@SP116881	997	0.937	363.755	36.485	63.515	55.539	35.152	64.848	0.1115	0.891
Myeloid-MPN@SP116812	1063	0.962	350.974	33.017	66.983	55.226	27.415	72.58500000000001	0.1013	0.946
Myeloid-MPN@SP116915	2145	0.949	710.824	33.139	66.86099999999999	106.774	31.597	68.40299999999999	0.0903	0.912
Myeloid-MPN@SP116786	1347	0.919	530.509	39.384	60.616	84.127	39.395	60.605	0.1327	0.858
Myeloid-MPN@SP116851	477	0.926	186.945	39.192	60.808	28.853	37.902	62.098	0.1528	0.871
Ovary-AdenoCA@SP101845	13557	0.963	3068.436	22.634	77.366	421.913	27.092	72.908	0.0445	0.821
Ovary-AdenoCA@SP101682	5863	0.971	1419.473	24.211	75.789	192.663	24.163	75.837	0.0599	0.932
Ovary-AdenoCA@SP61553	2545	0.932	807.105	31.713	68.287	136.89	36.765	63.235	0.1226	0.865
Ovary-AdenoCA@SP101724	15273	0.943	4582.126	30.001	69.999	640.266	33.26	66.74000000000001	0.0832	0.826
Ovary-AdenoCA@SP102103	5652	0.949	1598.706	28.286	71.714	222.344	31.691	68.309	0.0732	0.836
Ovary-AdenoCA@SP102174	9986	0.975	1949.059	19.518	80.482	261.536	22.188	77.812	0.034	0.904
Ovary-AdenoCA@SP101622	10834	0.969	2251.748	20.784	79.21600000000001	307.452	24.763	75.237	0.0361	0.849
Ovary-AdenoCA@SP102161	7263	0.977	1409.852	19.411	80.589	193.767	21.272	78.72800000000001	0.0381	0.932
Ovary-AdenoCA@SP101654	8524	0.966	1995.838	23.414	76.586	264.072	26.237	73.763	0.0517	0.876
Ovary-AdenoCA@SP102074	5024	0.981	937.187	18.654	81.346	123.442	19.388	80.612	0.0376	0.945
Ovary-AdenoCA@SP101694	12156	0.955	3402.534	27.991	72.009	446.3	29.739	70.261	0.0608	0.85
Ovary-AdenoCA@SP101616	12206	0.945	3503.711	28.705	71.295	465.236	33.385	66.61500000000001	0.0841	0.734
Ovary-AdenoCA@SP101666	7399	0.979	1307.892	17.677	82.32300000000001	176.195	20.508	79.492	0.0283	0.904
Ovary-AdenoCA@SP101558	5887	0.968	1275.387	21.664	78.336	171.767	25.108	74.892	0.041	0.855
Ovary-AdenoCA@SP102096	5159	0.956	1421.048	27.545	72.455	194.614	29.469	70.531	0.0671	0.876
Ovary-AdenoCA@SP102084	6633	0.959	1718.656	25.911	74.089	231.996	28.385	71.615	0.0582	0.865
Ovary-AdenoCA@SP101580	7041	0.97	1436.134	20.397	79.60300000000001	204.08	24.327	75.673	0.0397	0.882
Ovary-AdenoCA@SP102064	6815	0.971	1405.811	20.628	79.372	189.321	23.721	76.279	0.0347	0.876
Ovary-AdenoCA@SP101564	5546	0.988	981.115	17.69	82.31	135.344	15.227	84.773	0.0376	0.98
Ovary-AdenoCA@SP101921	10583	0.975	2722.966	25.73	74.27	373.479	22.209	77.791	0.0858	0.958
Ovary-AdenoCA@SP101648	7650	0.958	1930.514	25.235	74.765	259.408	28.886	71.114	0.0556	0.821
Ovary-AdenoCA@SP101628	8082	0.969	1719.362	21.274	78.726	241.186	24.898	75.102	0.0431	0.885
Ovary-AdenoCA@SP101708	5040	0.97	1051.273	20.859	79.14099999999999	148.611	24.553	75.447	0.0472	0.889
Ovary-AdenoCA@SP102055	2886	0.952	839.165	29.077	70.923	116.049	30.776	69.224	0.0771	0.871
Ovary-AdenoCA@SP101634	8963	0.973	1808.973	20.183	79.81700000000001	246.994	23.235	76.765	0.0341	0.895
Ovary-AdenoCA@SP101588	6688	0.971	1471.31	21.999	78.001	195.952	24.012	75.988	0.044	0.904
Ovary-AdenoCA@SP101584	7208	0.961	1813.273	25.156	74.844	246.693	27.797	72.203	0.0545	0.87
Ovary-AdenoCA@SP101686	5453	0.965	1309.275	24.01	75.99	190.649	26.414	73.586	0.0575	0.911
Ovary-AdenoCA@SP101532	9066	0.969	1954.895	21.563	78.437	268.59	24.729	75.271	0.0412	0.883
Ovary-AdenoCA@SP101732	15966	0.919	5577.684	34.935	65.065	777.363	39.386	60.614	0.099	0.717
Ovary-AdenoCA@SP101528	7441	0.956	1901.785	25.558	74.44200000000001	256.94	29.554	70.446	0.0542	0.806
Ovary-AdenoCA@SP101536	4098	0.971	983.483	23.999	76.001	133.305	23.861	76.139	0.0495	0.933
Ovary-AdenoCA@SP101576	10009	0.981	1828.264	18.266	81.73400000000001	239.58	19.549	80.451	0.0326	0.939
Ovary-AdenoCA@SP102015	14533	0.959	3505.656	24.122	75.878	491.72	28.399	71.601	0.0455	0.835
Ovary-AdenoCA@SP102168	4401	0.966	1112.828	25.286	74.714	144.797	25.823	74.17699999999999	0.054	0.902
Ovary-AdenoCA@SP101716	13860	0.971	2912.965	21.017	78.983	389.492	24.147	75.85300000000001	0.0416	0.877
Ovary-AdenoCA@SP101592	7070	0.96	1712.496	24.222	75.77799999999999	235.035	28.112	71.888	0.0537	0.845
Ovary-AdenoCA@SP101658	1946	0.951	545.185	28.016	71.98400000000001	81.454	30.963	69.037	0.0735	0.882
Ovary-AdenoCA@SP102045	19440	0.971	4085.094	21.014	78.986	540.566	24.026	75.974	0.0364	0.864
Ovary-AdenoCA@SP101552	17006	0.937	5042.599	29.652	70.348	708.762	35.255	64.745	0.0726	0.734
Ovary-AdenoCA@SP101519	7156	0.963	1678.089	23.45	76.55	225.792	27.193	72.807	0.0431	0.837
Ovary-AdenoCA@SP101690	13779	0.954	3561.186	25.845	74.155	494.761	30.055	69.945	0.0579	0.821
Ovary-AdenoCA@SP102123	6961	0.963	1564.428	22.474	77.526	269.163	27.145	72.855	0.0429	0.922
Ovary-AdenoCA@SP101662	6352	0.975	1261.597	19.861	80.139	167.112	22.42	77.58	0.0356	0.894
Ovary-AdenoCA@SP101600	2150	0.971	496.647	23.1	76.9	65.09	24.066	75.934	0.0461	0.912
Ovary-AdenoCA@SP101544	6411	0.961	1612.88	25.158	74.842	218.172	27.695	72.305	0.0642	0.873
Ovary-AdenoCA@SP102133	40624	0.961	11679.791	28.751	71.249	1713.198	28.404	71.596	0.0783	0.928
Ovary-AdenoCA@SP101881	10085	0.929	3115.217	30.89	69.11	449.734	37.115	62.885	0.0848	0.716
Ovary-AdenoCA@SP102035	7237	0.98	1190.562	16.451	83.549	165.714	19.855	80.145	0.0221	0.907
Ovary-AdenoCA@SP101642	17059	0.97	3308.433	19.394	80.606	478.806	24.43	75.57	0.0315	0.853
Ovary-AdenoCA@SP101596	5261	0.973	1102.152	20.949	79.051	147.292	23.283	76.717	0.0424	0.904
Ovary-AdenoCA@SP101670	13280	0.981	2241.79	16.881	83.119	296.045	19.333	80.667	0.0242	0.911
Ovary-AdenoCA@SP101674	6450	0.971	1237.337	19.184	80.816	176.894	23.907	76.093	0.0323	0.86
Ovary-AdenoCA@SP101572	3731	0.972	936.724	25.107	74.893	127.892	23.576	76.424	0.0566	0.944
Ovary-AdenoCA@SP101678	14968	0.988	2038.316	13.618	86.382	273.461	15.798	84.202	0.0165	0.946
Ovary-AdenoCA@SP101740	19236	0.984	2995.707	15.573	84.42699999999999	394.439	18.127	81.873	0.0202	0.916
Ovary-AdenoCA@SP101700	7269	0.971	1452.433	19.981	80.019	206.503	23.976	76.024	0.0363	0.882
Ovary-AdenoCA@SP101891	13145	0.977	2358.853	17.945	82.055	324.571	21.601	78.399	0.0311	0.887
Ovary-AdenoCA@SP102143	8649	0.983	1408.256	16.282	83.718	196.935	18.617	81.383	0.023	0.943
Ovary-AdenoCA@SP102113	6283	0.98	1103.743	17.567	82.43299999999999	147.226	19.775	80.225	0.0277	0.925
Ovary-AdenoCA@SP101521	5945	0.977	1256.691	21.139	78.861	164.59	21.649	78.351	0.0433	0.937
Ovary-AdenoCA@SP101526	18260	0.992	2776.876	15.207	84.793	438.92	12.274	87.726	0.025	0.99
Ovary-AdenoCA@SP101540	4886	0.977	1123.674	22.998	77.002	156.196	21.764	78.236	0.0494	0.956
Ovary-AdenoCA@SP101604	6626	0.974	1255.233	18.944	81.056	177.642	22.684	77.316	0.037	0.898
Ovary-AdenoCA@SP101548	6641	0.972	1386.1	20.872	79.128	182.965	23.377	76.623	0.0357	0.884
Ovary-AdenoCA@SP101523	6403	0.98	1098.678	17.159	82.84100000000001	151.242	19.858	80.142	0.0269	0.926
Ovary-AdenoCA@SP102090	8356	0.971	1919.355	22.97	77.03	259.651	24.325	75.675	0.0629	0.921
Ovary-AdenoCA@SP101795	10174	0.98	1880.476	18.483	81.517	248.876	19.814	80.186	0.0311	0.936
Ovary-AdenoCA@SP102187	10175	0.959	2452.859	24.107	75.893	336.802	28.521	71.479	0.0532	0.823
Ovary-AdenoCA@SP101515	6428	0.987	949.369	14.769	85.231	123.295	15.875	84.125	0.0205	0.955
Ovary-AdenoCA@SP101931	13965	0.979	2646.135	18.948	81.05199999999999	357.194	20.349	79.651	0.0348	0.94
Ovary-AdenoCA@SP101610	6816	0.949	1958.108	28.728	71.27199999999999	258.199	31.673	68.327	0.0609	0.796
Ovary-AdenoCA@SP61703	8091	0.969	1816.535	22.451	77.549	240.889	24.72	75.28	0.0472	0.891
Ovary-AdenoCA@SP59707	1947	0.963	526.141	27.023	72.977	74.534	27.027	72.973	0.065	0.923
Ovary-AdenoCA@SP68659	5255	0.968	1176.156	22.382	77.618	156.904	25.213	74.787	0.0407	0.868
Ovary-AdenoCA@SP62616	13853	0.965	3080.27	22.235	77.765	422.441	26.508	73.492	0.0425	0.831
