Chromosome	Start_Position	End_Position	SEQ_ASSAY_ID
6	152470601	152470609	UHN-555-V1
6	152470805	152470813	UHN-555-V1
6	152472677	152472685	UHN-555-V1
6	152472827	152472835	UHN-555-V1
6	152473083	152473091	UHN-555-V1
6	152473278	152473286	UHN-555-V1
6	152476016	152476024	UHN-555-V1
6	152477034	152477042	UHN-555-V1
6	152477234	152477242	UHN-555-V1
6	152485287	152485295	UHN-555-V1
6	152485462	152485472	UHN-555-V1
6	152497518	152497526	UHN-555-V1
6	152497697	152497705	UHN-555-V1
6	152501260	152501268	UHN-555-V1
6	152501431	152501439	UHN-555-V1
6	152510376	152510384	UHN-555-V1
6	152510544	152510552	UHN-555-V1
6	152522948	152522956	UHN-555-V1
6	152523086	152523094	UHN-555-V1
6	152527292	152527300	UHN-555-V1
6	152527499	152527507	UHN-555-V1
6	152529096	152529104	UHN-555-V1
6	152529343	152529351	UHN-555-V1
6	152532618	152532626	UHN-555-V1
6	152532725	152532733	UHN-555-V1
6	152534736	152534744	UHN-555-V1
6	152534896	152534904	UHN-555-V1
6	152536030	152536038	UHN-555-V1
6	152536197	152536205	UHN-555-V1
6	152539381	152539389	UHN-555-V1
6	152539540	152539548	UHN-555-V1
6	152540127	152540135	UHN-555-V1
6	152540322	152540330	UHN-555-V1
6	152541966	152541974	UHN-555-V1
6	152542183	152542191	UHN-555-V1
6	152542550	152542558	UHN-555-V1
6	152542696	152542704	UHN-555-V1
6	152545618	152545626	UHN-555-V1
6	152545801	152545809	UHN-555-V1
6	152546845	152546853	UHN-555-V1
6	152547013	152547021	UHN-555-V1
6	152551671	152551679	UHN-555-V1
6	152551839	152551847	UHN-555-V1
6	152552515	152552523	UHN-555-V1
6	152552704	152552712	UHN-555-V1
6	152553240	152553248	UHN-555-V1
6	152553402	152553410	UHN-555-V1
6	152554905	152554913	UHN-555-V1
6	152555100	152555108	UHN-555-V1
6	152555792	152555800	UHN-555-V1
6	152555937	152555945	UHN-555-V1
6	152557231	152557239	UHN-555-V1
6	152557440	152557448	UHN-555-V1
6	152557941	152557949	UHN-555-V1
6	152558085	152558093	UHN-555-V1
6	152560657	152560665	UHN-555-V1
6	152560843	152560851	UHN-555-V1
6	152563364	152563372	UHN-555-V1
6	152563577	152563585	UHN-555-V1
6	152565661	152565669	UHN-555-V1
6	152565793	152565801	UHN-555-V1
6	152570285	152570293	UHN-555-V1
6	152570399	152570407	UHN-555-V1
6	152576004	152576012	UHN-555-V1
6	152576226	152576234	UHN-555-V1
6	152576715	152576723	UHN-555-V1
6	152576883	152576891	UHN-555-V1
6	152577758	152577766	UHN-555-V1
6	152577902	152577910	UHN-555-V1
6	152583156	152583164	UHN-555-V1
6	152583325	152583333	UHN-555-V1
6	152589180	152589188	UHN-555-V1
6	152590279	152590287	UHN-555-V1
6	152590423	152590431	UHN-555-V1
6	152599417	152599425	UHN-555-V1
6	152602931	152602939	UHN-555-V1
6	152605102	152605110	UHN-555-V1
6	152614712	152614720	UHN-555-V1
6	152614886	152614894	UHN-555-V1
6	152615084	152615092	UHN-555-V1
6	152615264	152615272	UHN-555-V1
6	152621765	152621773	UHN-555-V1
6	152621918	152621926	UHN-555-V1
6	152622993	152623001	UHN-555-V1
6	152629613	152629621	UHN-555-V1
6	152629769	152629777	UHN-555-V1
6	152631154	152631162	UHN-555-V1
6	152631520	152631528	UHN-555-V1
6	152631655	152631663	UHN-555-V1
6	152631812	152631820	UHN-555-V1
6	152638123	152638131	UHN-555-V1
6	152639205	152639213	UHN-555-V1
6	152639987	152639995	UHN-555-V1
6	152640152	152640160	UHN-555-V1
6	152642362	152642370	UHN-555-V1
6	152642527	152642535	UHN-555-V1
6	152642845	152642853	UHN-555-V1
6	152643023	152643031	UHN-555-V1
6	152644602	152644610	UHN-555-V1
6	152644874	152644882	UHN-555-V1
6	152646208	152646216	UHN-555-V1
6	152646439	152646447	UHN-555-V1
6	152647082	152647090	UHN-555-V1
6	152647239	152647247	UHN-555-V1
6	152647420	152647428	UHN-555-V1
6	152647770	152647778	UHN-555-V1
6	152650854	152650862	UHN-555-V1
6	152653027	152653035	UHN-555-V1
6	152655132	152655140	UHN-555-V1
6	152655410	152655418	UHN-555-V1
6	152658154	152658162	UHN-555-V1
6	152660365	152660373	UHN-555-V1
6	152660503	152660511	UHN-555-V1
6	152665205	152665213	UHN-555-V1
6	152665364	152665372	UHN-555-V1
6	152668183	152668191	UHN-555-V1
6	152668372	152668380	UHN-555-V1
6	152671292	152671300	UHN-555-V1
6	152671472	152671480	UHN-555-V1
6	152671742	152671750	UHN-555-V1
6	152671907	152671915	UHN-555-V1
6	152673151	152673159	UHN-555-V1
6	152673490	152673498	UHN-555-V1
6	152674387	152674395	UHN-555-V1
6	152674570	152674578	UHN-555-V1
6	152674713	152674721	UHN-555-V1
6	152674881	152674889	UHN-555-V1
6	152675783	152675791	UHN-555-V1
6	152676113	152676121	UHN-555-V1
6	152679497	152679505	UHN-555-V1
6	152679674	152679682	UHN-555-V1
6	152680439	152680447	UHN-555-V1
6	152680595	152680603	UHN-555-V1
6	152683294	152683302	UHN-555-V1
6	152683460	152683468	UHN-555-V1
6	152685971	152685979	UHN-555-V1
6	152686156	152686164	UHN-555-V1
6	152690751	152690759	UHN-555-V1
6	152694161	152694169	UHN-555-V1
6	152694356	152694364	UHN-555-V1
6	152698049	152698057	UHN-555-V1
6	152702130	152702138	UHN-555-V1
6	152706798	152706806	UHN-555-V1
6	152706975	152706983	UHN-555-V1
6	152708196	152708204	UHN-555-V1
6	152708518	152708526	UHN-555-V1
6	152711404	152711412	UHN-555-V1
6	152711589	152711597	UHN-555-V1
6	152712401	152712409	UHN-555-V1
6	152712705	152712713	UHN-555-V1
6	152716640	152716648	UHN-555-V1
6	152716808	152716816	UHN-555-V1
6	152717899	152717907	UHN-555-V1
6	152719743	152719751	UHN-555-V1
6	152720740	152720748	UHN-555-V1
6	152720960	152720968	UHN-555-V1
6	152722262	152722270	UHN-555-V1
6	152722478	152722486	UHN-555-V1
6	152725337	152725345	UHN-555-V1
6	152725451	152725459	UHN-555-V1
6	152728138	152728146	UHN-555-V1
6	152728333	152728341	UHN-555-V1
6	152730192	152730200	UHN-555-V1
6	152730683	152730691	UHN-555-V1
6	152730846	152730854	UHN-555-V1
6	152734476	152734484	UHN-555-V1
6	152734668	152734676	UHN-555-V1
6	152737511	152737519	UHN-555-V1
6	152738152	152738160	UHN-555-V1
6	152740693	152740701	UHN-555-V1
6	152740859	152740867	UHN-555-V1
6	152746505	152746513	UHN-555-V1
6	152746684	152746692	UHN-555-V1
6	152748953	152748961	UHN-555-V1
6	152749329	152749337	UHN-555-V1
6	152749529	152749537	UHN-555-V1
6	152751236	152751244	UHN-555-V1
6	152751347	152751355	UHN-555-V1
6	152751606	152751614	UHN-555-V1
6	152751846	152751854	UHN-555-V1
6	152757238	152757246	UHN-555-V1
6	152762254	152762262	UHN-555-V1
6	152762407	152762415	UHN-555-V1
6	152763199	152763207	UHN-555-V1
6	152763382	152763390	UHN-555-V1
6	152765535	152765543	UHN-555-V1
6	152765715	152765723	UHN-555-V1
6	152768582	152768590	UHN-555-V1
6	152768759	152768767	UHN-555-V1
6	152770657	152770665	UHN-555-V1
6	152770778	152770786	UHN-555-V1
6	152771749	152771757	UHN-555-V1
6	152771970	152771978	UHN-555-V1
6	152772171	152772179	UHN-555-V1
6	152772342	152772350	UHN-555-V1
6	152774857	152774865	UHN-555-V1
6	152776550	152776558	UHN-555-V1
6	152777010	152777018	UHN-555-V1
6	152777181	152777189	UHN-555-V1
6	152779881	152779889	UHN-555-V1
6	152780067	152780075	UHN-555-V1
6	152782721	152782729	UHN-555-V1
6	152782877	152782885	UHN-555-V1
6	152784027	152784035	UHN-555-V1
6	152784477	152784485	UHN-555-V1
6	152784654	152784662	UHN-555-V1
6	152786382	152786390	UHN-555-V1
6	152786597	152786605	UHN-555-V1
6	152787106	152787114	UHN-555-V1
6	152787215	152787223	UHN-555-V1
6	152792721	152792729	UHN-555-V1
6	152792902	152792910	UHN-555-V1
6	152793425	152793433	UHN-555-V1
6	152804209	152804217	UHN-555-V1
6	152804386	152804394	UHN-555-V1
6	152805958	152805967	UHN-555-V1
6	152806109	152806117	UHN-555-V1
6	152809520	152809528	UHN-555-V1
6	152809640	152809648	UHN-555-V1
6	152819866	152819874	UHN-555-V1
6	152819929	152819937	UHN-555-V1
6	152823757	152823765	UHN-555-V1
6	152823879	152823887	UHN-555-V1
6	152826325	152826333	UHN-555-V1
6	152826534	152826542	UHN-555-V1
6	152831317	152831325	UHN-555-V1
6	152831508	152831516	UHN-555-V1
6	152832135	152832143	UHN-555-V1
6	152832240	152832248	UHN-555-V1
6	152841583	152841591	UHN-555-V1
6	152841679	152841687	UHN-555-V1
6	152847204	152847212	UHN-555-V1
6	152847312	152847320	UHN-555-V1
6	152861084	152861092	UHN-555-V1
6	152861158	152861166	UHN-555-V1
6	152949389	152949397	UHN-555-V1
6	159188112	159188290	UHN-555-V1
6	159188546	159190355	UHN-555-V1
6	159190452	159190813	UHN-555-V1
6	159190978	159191793	UHN-555-V1
6	159191928	159192273	UHN-555-V1
6	159192441	159197437	UHN-555-V1
6	159197538	159204549	UHN-555-V1
6	159204700	159205673	UHN-555-V1
6	159205761	159206338	UHN-555-V1
6	159206617	159208137	UHN-555-V1
6	160390429	160390437	UHN-555-V1
6	160412205	160412213	UHN-555-V1
6	160412357	160412365	UHN-555-V1
6	160430031	160430039	UHN-555-V1
6	160430168	160430176	UHN-555-V1
6	160431819	160431827	UHN-555-V1
6	160445593	160445601	UHN-555-V1
6	160445738	160445746	UHN-555-V1
6	160448206	160448214	UHN-555-V1
6	160448348	160448356	UHN-555-V1
6	160450571	160450579	UHN-555-V1
6	160450689	160450697	UHN-555-V1
6	160453572	160453580	UHN-555-V1
6	160453747	160453755	UHN-555-V1
6	160453963	160453971	UHN-555-V1
6	160454141	160454149	UHN-555-V1
6	160455440	160455448	UHN-555-V1
6	160455556	160455564	UHN-555-V1
6	160461581	160461589	UHN-555-V1
6	160461758	160461766	UHN-555-V1
6	160464169	160464177	UHN-555-V1
6	160464322	160464330	UHN-555-V1
6	160465535	160465543	UHN-555-V1
6	160465691	160465699	UHN-555-V1
6	160466766	160466774	UHN-555-V1
6	160466916	160466924	UHN-555-V1
6	160467519	160467527	UHN-555-V1
6	160467679	160467687	UHN-555-V1
6	160468180	160468188	UHN-555-V1
6	160468370	160468378	UHN-555-V1
6	160468813	160468821	UHN-555-V1
6	160468941	160468949	UHN-555-V1
6	160469396	160469404	UHN-555-V1
6	160469577	160469585	UHN-555-V1
6	160471494	160471502	UHN-555-V1
6	160471686	160471694	UHN-555-V1
6	160477445	160477453	UHN-555-V1
6	160477559	160477567	UHN-555-V1
6	160479044	160479052	UHN-555-V1
6	160479158	160479166	UHN-555-V1
6	160479927	160479935	UHN-555-V1
6	160480132	160480140	UHN-555-V1
6	160481568	160481576	UHN-555-V1
6	160481751	160481759	UHN-555-V1
6	160482524	160482532	UHN-555-V1
6	160482680	160482688	UHN-555-V1
6	160482774	160482782	UHN-555-V1
6	160482962	160482970	UHN-555-V1
6	160483553	160483561	UHN-555-V1
6	160483653	160483661	UHN-555-V1
6	160484436	160484444	UHN-555-V1
6	160484664	160484672	UHN-555-V1
6	160485422	160485430	UHN-555-V1
6	160485565	160485573	UHN-555-V1
6	160485825	160485833	UHN-555-V1
6	160485935	160485943	UHN-555-V1
6	160489270	160489278	UHN-555-V1
6	160489419	160489427	UHN-555-V1
6	160490889	160490897	UHN-555-V1
6	160491092	160491100	UHN-555-V1
6	160492931	160492939	UHN-555-V1
6	160493070	160493078	UHN-555-V1
6	160493786	160493794	UHN-555-V1
6	160493918	160493926	UHN-555-V1
6	160494234	160494242	UHN-555-V1
6	160494503	160494511	UHN-555-V1
6	160494778	160494786	UHN-555-V1
6	160496868	160496876	UHN-555-V1
6	160497030	160497038	UHN-555-V1
6	160499222	160499230	UHN-555-V1
6	160499396	160499404	UHN-555-V1
6	160500601	160500609	UHN-555-V1
6	160500821	160500829	UHN-555-V1
6	160501150	160501158	UHN-555-V1
6	160501309	160501317	UHN-555-V1
6	160504971	160504979	UHN-555-V1
6	160505218	160505226	UHN-555-V1
6	160506016	160506024	UHN-555-V1
6	160506165	160506173	UHN-555-V1
6	160509054	160509062	UHN-555-V1
6	160509181	160509189	UHN-555-V1
6	160510128	160510136	UHN-555-V1
6	160510287	160510295	UHN-555-V1
6	160510937	160510945	UHN-555-V1
6	160517460	160517468	UHN-555-V1
6	160517659	160517667	UHN-555-V1
6	160523540	160523548	UHN-555-V1
6	160523705	160523713	UHN-555-V1
6	160524767	160524775	UHN-555-V1
6	160524849	160524857	UHN-555-V1
6	160525695	160525703	UHN-555-V1
6	166826377	166826385	UHN-555-V1
6	166827271	166827279	UHN-555-V1
6	166827421	166827429	UHN-555-V1
6	166831702	166831710	UHN-555-V1
6	166831832	166831840	UHN-555-V1
6	166833359	166833367	UHN-555-V1
6	166833448	166833456	UHN-555-V1
6	166836733	166836741	UHN-555-V1
6	166836907	166836915	UHN-555-V1
6	166843930	166843938	UHN-555-V1
6	166844101	166844109	UHN-555-V1
6	166845878	166845886	UHN-555-V1
6	166845980	166845988	UHN-555-V1
6	166862201	166862209	UHN-555-V1
6	166862339	166862347	UHN-555-V1
6	166864580	166864588	UHN-555-V1
6	166864723	166864731	UHN-555-V1
6	166872926	166872934	UHN-555-V1
6	166873041	166873049	UHN-555-V1
6	166883318	166883326	UHN-555-V1
6	166883395	166883403	UHN-555-V1
6	166902310	166902318	UHN-555-V1
6	166902411	166902419	UHN-555-V1
6	166904148	166904156	UHN-555-V1
6	166904231	166904239	UHN-555-V1
6	166911985	166911993	UHN-555-V1
6	166912140	166912148	UHN-555-V1
6	166914364	166914372	UHN-555-V1
6	166914414	166914422	UHN-555-V1
6	166917983	166917991	UHN-555-V1
6	166918102	166918110	UHN-555-V1
6	166921680	166921688	UHN-555-V1
6	166921772	166921780	UHN-555-V1
6	166923754	166923762	UHN-555-V1
6	166923847	166923855	UHN-555-V1
6	166944709	166944717	UHN-555-V1
6	166944803	166944811	UHN-555-V1
6	166952145	166952153	UHN-555-V1
6	166952274	166952282	UHN-555-V1
6	167040398	167040406	UHN-555-V1
6	168265428	168265436	UHN-555-V1
6	168271052	168271060	UHN-555-V1
6	168271180	168271188	UHN-555-V1
6	168272883	168272891	UHN-555-V1
6	168273059	168273067	UHN-555-V1
6	168276004	168276012	UHN-555-V1
6	168276177	168276185	UHN-555-V1
6	168281029	168281037	UHN-555-V1
6	168281199	168281207	UHN-555-V1
6	168289884	168289892	UHN-555-V1
6	168290008	168290016	UHN-555-V1
6	168291531	168291539	UHN-555-V1
6	168291711	168291719	UHN-555-V1
6	168294588	168294596	UHN-555-V1
6	168297547	168297555	UHN-555-V1
6	168297654	168297662	UHN-555-V1
6	168298874	168298882	UHN-555-V1
6	168299149	168299157	UHN-555-V1
6	168302986	168302994	UHN-555-V1
6	168303068	168303076	UHN-555-V1
6	168307840	168307848	UHN-555-V1
6	168307971	168307979	UHN-555-V1
6	168311770	168311778	UHN-555-V1
6	168311844	168311852	UHN-555-V1
6	168311953	168311961	UHN-555-V1
6	168314995	168315003	UHN-555-V1
6	168315313	168315321	UHN-555-V1
6	168315420	168315428	UHN-555-V1
6	168315837	168315845	UHN-555-V1
6	168316115	168316123	UHN-555-V1
6	168317758	168317766	UHN-555-V1
6	168317914	168317922	UHN-555-V1
6	168319404	168319412	UHN-555-V1
6	168319615	168319623	UHN-555-V1
6	168323525	168323533	UHN-555-V1
6	168325674	168325682	UHN-555-V1
6	168325773	168325781	UHN-555-V1
6	168343798	168343806	UHN-555-V1
6	168343876	168343884	UHN-555-V1
6	168344071	168344079	UHN-555-V1
6	168344157	168344165	UHN-555-V1
6	168344610	168344618	UHN-555-V1
6	168344741	168344749	UHN-555-V1
6	168347376	168347384	UHN-555-V1
6	168347583	168347591	UHN-555-V1
6	168348522	168348530	UHN-555-V1
6	168348626	168348634	UHN-555-V1
6	168349160	168349168	UHN-555-V1
6	168351855	168351863	UHN-555-V1
6	168366426	168366434	UHN-555-V1
6	168369880	168369888	UHN-555-V1
6	168370451	168370459	UHN-555-V1
6	18225963	18225971	UHN-555-V1
6	18226475	18226483	UHN-555-V1
6	18236672	18236680	UHN-555-V1
6	18236833	18236841	UHN-555-V1
6	18237749	18237757	UHN-555-V1
6	18249871	18249879	UHN-555-V1
6	18250072	18250080	UHN-555-V1
6	18255951	18255959	UHN-555-V1
6	18256084	18256092	UHN-555-V1
6	18256581	18256589	UHN-555-V1
6	18256688	18256696	UHN-555-V1
6	18258173	18258181	UHN-555-V1
6	18258295	18258303	UHN-555-V1
6	18258524	18258532	UHN-555-V1
6	18258638	18258646	UHN-555-V1
6	18264063	18264071	UHN-555-V1
6	25559887	25559908	UHN-555-V1
6	31132646	31132654	UHN-555-V1
6	31132894	31132902	UHN-555-V1
6	31133065	31133073	UHN-555-V1
6	31133337	31133345	UHN-555-V1
6	31137982	31137990	UHN-555-V1
6	31635634	31635642	UHN-555-V1
6	31636305	31636313	UHN-555-V1
6	31637287	31637295	UHN-555-V1
6	31637602	31637610	UHN-555-V1
6	32164200	32164208	UHN-555-V1
6	32164691	32164699	UHN-555-V1
6	32164851	32164859	UHN-555-V1
6	32165065	32165073	UHN-555-V1
6	32165373	32165381	UHN-555-V1
6	32166187	32166195	UHN-555-V1
6	32166338	32166346	UHN-555-V1
6	32166415	32166423	UHN-555-V1
6	32166509	32166517	UHN-555-V1
6	32166692	32166700	UHN-555-V1
6	32166924	32166932	UHN-555-V1
6	32168597	32168605	UHN-555-V1
6	32168785	32168793	UHN-555-V1
6	32168883	32168891	UHN-555-V1
6	32171661	32171669	UHN-555-V1
6	32171903	32171911	UHN-555-V1
6	32172168	32172176	UHN-555-V1
6	32178518	32178526	UHN-555-V1
6	32178715	32178723	UHN-555-V1
6	32180240	32180248	UHN-555-V1
6	32180406	32180414	UHN-555-V1
6	32180590	32180598	UHN-555-V1
6	32180690	32180698	UHN-555-V1
6	32180901	32180909	UHN-555-V1
6	32181031	32181039	UHN-555-V1
6	32181454	32181462	UHN-555-V1
6	32181619	32181627	UHN-555-V1
6	32181876	32181884	UHN-555-V1
6	32182034	32182042	UHN-555-V1
6	32182992	32183000	UHN-555-V1
6	32183164	32183172	UHN-555-V1
6	32184846	32184854	UHN-555-V1
6	32184919	32184927	UHN-555-V1
6	32185045	32185053	UHN-555-V1
6	32185761	32185769	UHN-555-V1
6	32185887	32185895	UHN-555-V1
6	32187358	32187366	UHN-555-V1
6	32187565	32187573	UHN-555-V1
6	32187895	32187903	UHN-555-V1
6	32188063	32188071	UHN-555-V1
6	32188171	32188179	UHN-555-V1
6	32188420	32188428	UHN-555-V1
6	32188522	32188530	UHN-555-V1
6	32188657	32188665	UHN-555-V1
6	32188744	32188752	UHN-555-V1
6	32189104	32189112	UHN-555-V1
6	32190277	32190285	UHN-555-V1
6	32190585	32190593	UHN-555-V1
6	32190771	32190779	UHN-555-V1
6	32190865	32190873	UHN-555-V1
6	32191622	32191630	UHN-555-V1
6	33286581	33286589	UHN-555-V1
6	33286763	33286771	UHN-555-V1
6	33286998	33287006	UHN-555-V1
6	33287146	33287154	UHN-555-V1
6	33287633	33287641	UHN-555-V1
6	33287777	33287785	UHN-555-V1
6	33288370	33288378	UHN-555-V1
6	33288502	33288510	UHN-555-V1
6	33289346	33289354	UHN-555-V1
6	33290628	33290636	UHN-555-V1
6	35420572	35420580	UHN-555-V1
6	35423513	35423521	UHN-555-V1
6	35424132	35424140	UHN-555-V1
6	35425322	35425330	UHN-555-V1
6	35425379	35425387	UHN-555-V1
6	35425682	35425690	UHN-555-V1
6	35425763	35425771	UHN-555-V1
6	35426063	35426071	UHN-555-V1
6	35426219	35426227	UHN-555-V1
6	35427097	35427105	UHN-555-V1
6	35427233	35427241	UHN-555-V1
6	35427448	35427456	UHN-555-V1
6	35427539	35427547	UHN-555-V1
6	35428318	35428326	UHN-555-V1
6	35428397	35428405	UHN-555-V1
6	35430555	35430563	UHN-555-V1
6	35430693	35430701	UHN-555-V1
6	35434010	35434018	UHN-555-V1
6	37138435	37138443	UHN-555-V1
6	37138538	37138546	UHN-555-V1
6	37138657	37138665	UHN-555-V1
6	37138746	37138754	UHN-555-V1
6	37138809	37138817	UHN-555-V1
6	37138890	37138898	UHN-555-V1
6	37139269	37139277	UHN-555-V1
6	37140761	37140769	UHN-555-V1
6	37140950	37140958	UHN-555-V1
6	37141699	37141707	UHN-555-V1
6	391884	391915	UHN-555-V1
6	393370	393378	UHN-555-V1
6	394810	394818	UHN-555-V1
6	395009	395017	UHN-555-V1
6	395836	395844	UHN-555-V1
6	397097	397105	UHN-555-V1
6	398817	398825	UHN-555-V1
6	398937	398945	UHN-555-V1
6	401413	401421	UHN-555-V1
6	401779	401787	UHN-555-V1
6	405007	405015	UHN-555-V1
6	405132	405140	UHN-555-V1
6	407444	407452	UHN-555-V1
6	41533704	41533712	UHN-555-V1
6	41545713	41545721	UHN-555-V1
6	41545821	41545829	UHN-555-V1
6	41552496	41552504	UHN-555-V1
6	41552631	41552639	UHN-555-V1
6	41553158	41553166	UHN-555-V1
6	41553257	41553265	UHN-555-V1
6	41554736	41554744	UHN-555-V1
6	41554896	41554904	UHN-555-V1
6	41555026	41555034	UHN-555-V1
6	41555252	41555260	UHN-555-V1
6	41555520	41555528	UHN-555-V1
6	41555637	41555645	UHN-555-V1
6	41556371	41556379	UHN-555-V1
6	41556471	41556479	UHN-555-V1
6	41557498	41557506	UHN-555-V1
6	41557594	41557602	UHN-555-V1
6	41557690	41557698	UHN-555-V1
6	41557910	41557918	UHN-555-V1
6	41557998	41558006	UHN-555-V1
6	41558087	41558095	UHN-555-V1
6	41558948	41558956	UHN-555-V1
6	41559062	41559070	UHN-555-V1
6	41562597	41562605	UHN-555-V1
6	41562731	41562739	UHN-555-V1
6	41564903	41564911	UHN-555-V1
6	41564982	41564990	UHN-555-V1
6	41565508	41565516	UHN-555-V1
6	41565690	41565698	UHN-555-V1
6	41903847	41903855	UHN-555-V1
6	41904435	41904443	UHN-555-V1
6	41905134	41905142	UHN-555-V1
6	41908097	41908105	UHN-555-V1
6	44216515	44216523	UHN-555-V1
6	44217103	44217111	UHN-555-V1
6	44217322	44217330	UHN-555-V1
6	44217401	44217409	UHN-555-V1
6	44217573	44217581	UHN-555-V1
6	44217747	44217755	UHN-555-V1
6	44217893	44217901	UHN-555-V1
6	44218017	44218025	UHN-555-V1
6	44218338	44218346	UHN-555-V1
6	44218774	44218782	UHN-555-V1
6	44218952	44218960	UHN-555-V1
6	44219144	44219152	UHN-555-V1
6	44219347	44219355	UHN-555-V1
6	44219463	44219471	UHN-555-V1
6	44219623	44219631	UHN-555-V1
6	44219725	44219733	UHN-555-V1
6	44220006	44220014	UHN-555-V1
6	44220771	44220779	UHN-555-V1
6	44221117	44221125	UHN-555-V1
6	44221215	44221223	UHN-555-V1
6	51484320	51484328	UHN-555-V1
6	51491784	51491792	UHN-555-V1
6	51491916	51491924	UHN-555-V1
6	51497352	51497360	UHN-555-V1
6	51497523	51497531	UHN-555-V1
6	51503636	51503644	UHN-555-V1
6	51503756	51503764	UHN-555-V1
6	51512818	51512826	UHN-555-V1
6	51512918	51512926	UHN-555-V1
6	51513872	51513880	UHN-555-V1
6	51514020	51514028	UHN-555-V1
6	51523739	51523747	UHN-555-V1
6	51524769	51524777	UHN-555-V1
6	51604781	51604827	UHN-555-V1
6	51605939	51605965	UHN-555-V1
